Vazão (m³/s);Permanência (%)
37,38970184;8,3
37,38970184;8,3
37,38970184;8,29
37,38970184;8,29
37,40829849;8,28
37,53409958;8,28
37,53409958;8,28
37,53409958;8,27
37,53409958;8,27
37,53409958;8,26
37,53409958;8,26
37,53409958;8,25
37,53409958;8,25
37,53409958;8,24
37,66799927;8,24
37,66799927;8,24
37,66799927;8,23
37,69279861;8,23
37,69279861;8,22
37,69860077;8,22
37,69860077;8,21
37,69860077;8,21
37,69860077;8,2
37,69860077;8,2
37,69860077;8,2
37,69860077;8,19
37,69860077;8,19
37,69860077;8,18
37,69860077;8,18
37,69860077;8,17
37,69860077;8,17
37,69860077;8,16
37,69860077;8,16
37,69860077;8,15
37,74160004;8,15
37,74160004;8,15
37,74160004;8,14
37,84410095;8,14
37,84410095;8,13
37,84410095;8,13
37,84410095;8,12
37,84410095;8,12
37,84410095;8,11
37,99140167;8,11
37,99140167;8,11
37,99140167;8,1
38,00249863;8,1
38,00249863;8,09
38,00249863;8,09
38,00839996;8,08
38,00839996;8,08
38,00839996;8,07
38,00839996;8,07
38,00839996;8,07
38,00839996;8,06
38,00839996;8,06
38,00839996;8,05
38,00839996;8,05
38,00839996;8,04
38,00839996;8,04
38,00839996;8,03
38,07600021;8,03
38,15510178;8,02
38,15510178;8,02
38,15510178;8,02
38,15510178;8,01
38,15510178;8,01
38,15510178;8
38,15510178;8
38,15510178;7,99
38,15510178;7,99
38,15510178;7,98
38,15510178;7,98
38,3132019;7,98
38,3132019;7,97
38,31579971;7,97
38,31579971;7,96
38,31579971;7,96
38,31909943;7,95
38,31909943;7,95
38,31909943;7,94
38,31909943;7,94
38,31909943;7,93
38,31909943;7,93
38,31909943;7,93
38,31909943;7,92
38,31909943;7,92
38,31909943;7,91
38,31909943;7,91
38,31909943;7,9
38,31909943;7,9
38,31909943;7,89
38,31909943;7,89
38,31909943;7,89
38,31909943;7,88
38,31909943;7,88
38,31909943;7,87
38,31909943;7,87
38,41130066;7,86
38,41130066;7,86
38,41130066;7,85
38,46709824;7,85
38,46709824;7,85
38,46709824;7,84
38,46709824;7,84
38,46709824;7,83
38,46709824;7,83
38,46709824;7,82
38,46709824;7,82
38,46709824;7,81
38,46709824;7,81
38,46709824;7,8
38,46709824;7,8
38,62490082;7,8
38,62490082;7,79
38,62490082;7,79
38,62490082;7,78
38,62490082;7,78
38,62490082;7,77
38,63079834;7,77
38,63079834;7,76
38,63079834;7,76
38,63079834;7,76
38,63079834;7,75
38,63079834;7,75
38,63079834;7,74
38,63079834;7,74
38,63079834;7,73
38,63079834;7,73
38,63079834;7,72
38,63079834;7,72
38,63079834;7,71
38,63079834;7,71
38,63079834;7,71
38,63079834;7,7
38,63079834;7,7
38,63079834;7,69
38,64110184;7,69
38,64110184;7,68
38,64110184;7,68
38,74769974;7,67
38,74769974;7,67
38,74769974;7,67
38,77999878;7,66
38,77999878;7,66
38,77999878;7,65
38,77999878;7,65
38,77999878;7,64
38,77999878;7,64
38,77999878;7,63
38,77999878;7,63
38,77999878;7,63
38,77999878;7,62
38,77999878;7,62
38,77999878;7,61
38,9109993;7,61
38,9375;7,6
38,9375;7,6
38,94350052;7,59
38,94350052;7,59
38,94350052;7,58
38,94350052;7,58
38,94350052;7,58
38,94350052;7,57
38,94350052;7,57
38,94350052;7,56
38,94350052;7,56
38,94350052;7,55
38,94350052;7,55
38,94350052;7,54
38,94350052;7,54
38,94350052;7,54
38,94350052;7,53
38,94350052;7,53
38,94350052;7,52
38,94350052;7,52
38,94350052;7,51
38,94350052;7,51
38,9673996;7,5
38,9673996;7,5
39,08520126;7,5
39,08520126;7,49
39,09379959;7,49
39,09379959;7,48
39,09379959;7,48
39,09379959;7,47
39,09379959;7,47
39,09379959;7,46
39,09379959;7,46
39,09379959;7,45
39,09379959;7,45
39,09379959;7,45
39,09379959;7,44
39,09379959;7,44
39,25709915;7,43
39,25709915;7,43
39,25709915;7,42
39,25709915;7,42
39,25709915;7,41
39,25709915;7,41
39,25709915;7,41
39,25709915;7,4
39,2947998;7,4
39,2947998;7,39
39,2947998;7,39
39,2947998;7,38
39,40859985;7,38
39,40859985;7,37
39,40859985;7,37
39,40859985;7,36
39,40859985;7,36
39,40859985;7,36
39,40859985;7,35
39,42359924;7,35
39,42359924;7,34
39,56549835;7,34
39,57160187;7,33
39,57160187;7,33
39,57160187;7,32
39,57160187;7,32
39,57160187;7,32
39,57160187;7,31
39,57160187;7,31
39,57160187;7,3
39,57160187;7,3
39,57160187;7,29
39,57160187;7,29
39,57160187;7,28
39,57160187;7,28
39,57160187;7,28
39,57160187;7,27
39,62310028;7,27
39,62310028;7,26
39,72439957;7,26
39,72439957;7,25
39,72439957;7,25
39,72439957;7,24
39,72439957;7,24
39,72439957;7,23
39,72439957;7,23
39,72439957;7,23
39,72439957;7,22
39,72439957;7,22
39,72439957;7,21
39,72439957;7,21
39,72439957;7,2
39,72439957;7,2
39,72439957;7,19
39,72439957;7,19
39,76309967;7,19
39,88710022;7,18
39,88710022;7,18
39,88710022;7,17
39,88710022;7,17
39,88710022;7,16
39,88710022;7,16
39,88710022;7,15
39,88710022;7,15
39,88710022;7,14
39,93059921;7,14
39,95230103;7,14
39,95230103;7,13
39,95230103;7,13
39,95230103;7,12
39,95230103;7,12
39,95230103;7,11
40,04109955;7,11
40,04109955;7,1
40,04109955;7,1
40,04109955;7,1
40,04109955;7,09
40,04109955;7,09
40,10350037;7,08
40,10350037;7,08
40,19729996;7,07
40,19729996;7,07
40,19729996;7,06
40,19729996;7,06
40,19729996;7,06
40,19729996;7,05
40,20349884;7,05
40,20349884;7,04
40,20349884;7,04
40,20349884;7,03
40,20349884;7,03
40,20349884;7,02
40,20349884;7,02
40,20349884;7,01
40,20349884;7,01
40,20349884;7,01
40,20349884;7
40,20349884;7
40,20349884;6,99
40,20349884;6,99
40,20349884;6,98
40,20349884;6,98
40,20349884;6,97
40,20349884;6,97
40,20349884;6,97
40,27249908;6,96
40,2826004;6,96
40,2826004;6,95
40,2826004;6,95
40,2826004;6,94
40,2826004;6,94
40,2826004;6,93
40,2826004;6,93
40,3586998;6,92
40,3586998;6,92
40,3586998;6,92
40,3586998;6,91
40,3586998;6,91
40,3586998;6,9
40,3586998;6,9
40,3586998;6,89
40,3586998;6,89
40,3586998;6,88
40,3586998;6,88
40,3586998;6,88
40,3586998;6,87
40,3586998;6,87
40,44499969;6,86
40,44499969;6,86
40,51449966;6,85
40,51449966;6,85
40,51449966;6,84
40,51449966;6,84
40,52080154;6,84
40,52080154;6,83
40,52080154;6,83
40,52080154;6,82
40,52080154;6,82
40,52080154;6,81
40,52080154;6,81
40,52080154;6,8
40,52080154;6,8
40,52080154;6,79
40,52080154;6,79
40,61380005;6,79
40,61380005;6,78
40,61380005;6,78
40,6772995;6,77
40,6772995;6,77
40,6772995;6,76
40,6772995;6,76
40,6772995;6,75
40,6772995;6,75
40,6772995;6,75
40,6772995;6,74
40,6772995;6,74
40,6772995;6,73
40,6772995;6,73
40,6772995;6,72
40,6772995;6,72
40,6772995;6,71
40,6772995;6,71
40,6772995;6,71
40,6772995;6,7
40,78760147;6,7
40,78760147;6,69
40,83909988;6,69
40,83909988;6,68
40,83909988;6,68
40,83909988;6,67
40,83909988;6,67
40,83909988;6,66
40,83909988;6,66
40,83909988;6,66
40,83909988;6,65
40,83909988;6,65
40,83909988;6,64
40,83909988;6,64
40,83909988;6,63
40,83909988;6,63
40,83909988;6,62
40,83909988;6,62
40,83909988;6,62
40,94599915;6,61
40,94599915;6,61
40,94599915;6,6
40,99679947;6,6
40,99679947;6,59
40,99679947;6,59
40,99679947;6,58
40,99679947;6,58
40,99679947;6,57
40,99679947;6,57
41,15190125;6,57
41,15829849;6,56
41,15829849;6,56
41,15829849;6,55
41,15829849;6,55
41,27920151;6,54
41,27920151;6,54
41,31719971;6,53
41,31719971;6,53
41,31719971;6,53
41,31719971;6,52
41,31719971;6,52
41,31719971;6,51
41,31719971;6,51
41,31719971;6,5
41,31719971;6,5
41,47840118;6,49
41,47840118;6,49
41,47840118;6,49
41,47840118;6,48
41,47840118;6,48
41,47840118;6,47
41,47840118;6,47
41,47840118;6,46
41,47840118;6,46
41,47840118;6,45
41,47840118;6,45
41,47840118;6,44
41,47840118;6,44
41,47840118;6,44
41,47840118;6,43
41,47840118;6,43
41,47840118;6,42
41,47840118;6,42
41,47840118;6,41
41,61330032;6,41
41,6385994;6,4
41,6385994;6,4
41,6385994;6,4
41,6385994;6,39
41,6385994;6,39
41,6385994;6,38
41,6385994;6,38
41,6385994;6,37
41,6385994;6,37
41,6385994;6,36
41,6385994;6,36
41,6385994;6,35
41,6385994;6,35
41,6385994;6,35
41,65029907;6,34
41,79299927;6,34
41,79299927;6,33
41,79299927;6,33
41,79299927;6,32
41,79299927;6,32
41,79299927;6,31
41,79299927;6,31
41,79299927;6,31
41,79949951;6,3
41,79949951;6,3
41,79949951;6,29
41,79949951;6,29
41,79949951;6,28
41,79949951;6,28
41,79949951;6,27
41,79949951;6,27
41,79949951;6,27
41,79949951;6,26
41,79949951;6,26
41,82109833;6,25
41,82109833;6,25
41,94839859;6,24
41,94839859;6,24
41,96089935;6,23
41,96089935;6,23
41,96089935;6,22
41,96089935;6,22
41,96089935;6,22
42,11500168;6,21
42,11500168;6,21
42,12149811;6,2
42,12149811;6,2
42,12149811;6,19
42,12149811;6,19
42,12149811;6,18
42,12149811;6,18
42,12149811;6,18
42,12149811;6,17
42,12149811;6,17
42,12149811;6,16
42,12149811;6,16
42,28409958;6,15
42,28409958;6,15
42,28409958;6,14
42,28409958;6,14
42,28409958;6,14
42,28409958;6,13
42,28409958;6,13
42,28409958;6,12
42,28409958;6,12
42,28409958;6,11
42,28409958;6,11
42,28450012;6,1
42,43790054;6,1
42,44440079;6,09
42,44440079;6,09
42,44440079;6,09
42,44440079;6,08
42,44440079;6,08
42,44440079;6,07
42,44440079;6,07
42,44440079;6,06
42,44440079;6,06
42,51520157;6,05
42,51520157;6,05
42,51520157;6,05
42,51520157;6,04
42,51520157;6,04
42,51520157;6,03
42,60829926;6,03
42,60829926;6,02
42,60829926;6,02
42,60829926;6,01
42,60829926;6,01
42,60829926;6
42,60829926;6
42,60829926;6
42,76169968;5,99
42,76169968;5,99
42,76169968;5,98
42,7682991;5,98
42,7682991;5,97
42,7682991;5,97
42,7682991;5,96
42,7682991;5,96
42,7682991;5,96
42,7682991;5,95
42,86370087;5,95
42,9333992;5,94
42,9333992;5,94
42,9333992;5,93
42,9333992;5,93
42,9333992;5,92
42,9333992;5,92
42,9333992;5,92
42,9333992;5,91
42,9333992;5,91
42,9333992;5,9
42,95949936;5,9
42,95949936;5,89
43,0929985;5,89
43,0929985;5,88
43,0929985;5,88
43,2132988;5,87
43,2132988;5,87
43,2132988;5,87
43,25939941;5,86
43,25939941;5,86
43,25939941;5,85
43,25939941;5,85
43,25939941;5,84
43,25939941;5,84
43,25939941;5,83
43,25939941;5,83
43,25939941;5,83
43,25939941;5,82
43,29850006;5,82
43,29850006;5,81
43,39530182;5,81
43,41199875;5,8
43,41199875;5,8
43,41199875;5,79
43,41199875;5,79
43,41870117;5,78
43,41870117;5,78
43,41870117;5,78
43,41870117;5,77
43,41870117;5,77
43,41870117;5,76
43,41870117;5,76
43,41870117;5,75
43,41870117;5,75
43,41870117;5,74
43,41870117;5,74
43,41870117;5,74
43,41870117;5,73
43,41870117;5,73
43,41870117;5,72
43,41870117;5,72
43,41870117;5,71
43,41870117;5,71
43,56380081;5,7
43,56380081;5,7
43,56380081;5,7
43,58639908;5,69
43,58639908;5,69
43,58639908;5,68
43,58639908;5,68
43,58639908;5,67
43,58639908;5,67
43,58639908;5,66
43,58639908;5,66
43,58639908;5,65
43,58639908;5,65
43,58639908;5,65
43,58639908;5,64
43,58639908;5,64
43,58639908;5,63
43,58639908;5,63
43,58639908;5,62
43,58639908;5,62
43,58639908;5,61
43,63840103;5,61
43,63840103;5,61
43,63840103;5,6
43,63840103;5,6
43,63840103;5,59
43,73860168;5,59
43,74530029;5,58
43,74530029;5,58
43,74530029;5,57
43,74530029;5,57
43,91419983;5,57
43,91419983;5,56
43,91419983;5,56
43,91419983;5,55
43,91419983;5,55
43,91419983;5,54
43,91419983;5,54
43,91419983;5,53
43,91419983;5,53
43,91419983;5,52
43,91529846;5,52
43,97919846;5,52
43,97919846;5,51
43,97919846;5,51
43,97919846;5,5
43,97919846;5,5
44,06610107;5,49
44,07289886;5,49
44,07289886;5,48
44,07289886;5,48
44,07289886;5,48
44,07289886;5,47
44,07289886;5,47
44,07289886;5,46
44,24300003;5,46
44,24300003;5,45
44,24300003;5,45
44,24300003;5,44
44,24300003;5,44
44,24300003;5,43
44,24300003;5,43
44,24300003;5,43
44,24300003;5,42
44,24300003;5,42
44,26779938;5,41
44,26779938;5,41
44,26779938;5,4
44,32099915;5,4
44,32099915;5,39
44,39450073;5,39
44,40129852;5,39
44,40129852;5,38
44,40129852;5,38
44,40129852;5,37
44,40129852;5,37
44,40129852;5,36
44,40129852;5,36
44,5727005;5,35
44,5727005;5,35
44,5727005;5,35
44,5727005;5,34
44,5727005;5,34
44,5727005;5,33
44,5727005;5,33
44,5727005;5,32
44,66379929;5,32
44,72380066;5,31
44,73070145;5,31
44,73070145;5,3
44,73070145;5,3
44,73070145;5,3
44,73070145;5,29
44,73070145;5,29
44,73070145;5,28
44,73070145;5,28
44,73070145;5,27
44,80929947;5,27
44,90340042;5,26
44,90340042;5,26
44,90340042;5,26
44,90340042;5,25
44,90340042;5,25
44,97579956;5,24
44,97579956;5,24
45,00749969;5,23
45,00749969;5,23
45,00749969;5,22
45,05400085;5,22
45,05400085;5,21
45,05400085;5,21
45,06090164;5,21
45,06090164;5,2
45,06090164;5,2
45,06090164;5,19
45,06090164;5,19
45,06090164;5,18
45,06090164;5,18
45,06090164;5,17
45,06090164;5,17
45,23490143;5,17
45,23490143;5,16
45,23490143;5,16
45,33119965;5,15
45,35210037;5,15
45,35210037;5,14
45,35210037;5,14
45,38510132;5,13
45,39210129;5,13
45,39210129;5,13
45,39210129;5,12
45,39210129;5,12
45,39210129;5,11
45,39210129;5,11
45,39210129;5,1
45,39210129;5,1
45,39210129;5,09
45,39210129;5,09
45,39210129;5,08
45,39210129;5,08
45,52220154;5,08
45,56740189;5,07
45,56740189;5,07
45,56740189;5,06
45,56740189;5,06
45,56740189;5,05
45,56740189;5,05
45,56740189;5,04
45,56740189;5,04
45,56740189;5,04
45,56740189;5,03
45,56740189;5,03
45,6977005;5,02
45,7242012;5,02
45,7242012;5,01
45,7242012;5,01
45,7242012;5
45,7242012;5
45,7242012;5
45,7242012;4,99
45,7242012;4,99
45,90069962;4,98
45,90069962;4,98
45,90069962;4,97
45,90069962;4,97
45,90069962;4,96
45,90069962;4,96
45,90069962;4,95
46,04430008;4,95
46,04510117;4,95
46,05720139;4,94
46,05720139;4,94
46,05720139;4,93
46,05720139;4,93
46,05720139;4,92
46,05720139;4,92
46,05720139;4,91
46,05720139;4,91
46,05720139;4,91
46,23500061;4,9
46,23500061;4,9
46,23500061;4,89
46,23500061;4,89
46,23500061;4,88
46,23500061;4,88
46,23500061;4,87
46,23500061;4,87
46,23500061;4,86
46,23500061;4,86
46,23500061;4,86
46,23500061;4,85
46,23500061;4,85
46,23910141;4,84
46,39110184;4,84
46,39110184;4,83
46,39110184;4,83
46,39110184;4,82
46,39110184;4,82
46,39110184;4,82
46,39110184;4,81
46,39110184;4,81
46,39110184;4,8
46,39110184;4,8
46,39170074;4,79
46,39170074;4,79
46,39170074;4,78
46,4034996;4,78
46,4034996;4,78
46,57020187;4,77
46,57020187;4,77
46,57020187;4,76
46,57020187;4,76
46,57020187;4,75
46,57020187;4,75
46,57020187;4,74
46,57020187;4,74
46,57020187;4,73
46,57020187;4,73
46,57020187;4,73
46,57020187;4,72
46,71870041;4,72
46,71870041;4,71
46,71870041;4,71
46,71870041;4,7
46,71870041;4,7
46,72589874;4,69
46,72589874;4,69
46,72589874;4,69
46,72589874;4,68
46,72589874;4,68
46,72589874;4,67
46,72589874;4,67
46,72589874;4,66
46,72589874;4,66
46,72589874;4,65
46,72589874;4,65
46,72589874;4,64
46,74010086;4,64
46,74010086;4,64
46,90629959;4,63
46,90629959;4,63
46,90629959;4,62
46,90629959;4,62
46,90629959;4,61
46,90629959;4,61
46,90629959;4,6
47,0542984;4,6
47,06159973;4,6
47,08950043;4,59
47,08950043;4,59
47,12310028;4,58
47,12310028;4,58
47,12310028;4,57
47,12310028;4,57
47,24330139;4,56
47,24330139;4,56
47,24330139;4,56
47,24330139;4,55
47,24330139;4,55
47,24330139;4,54
47,24330139;4,54
47,24330139;4,53
47,39089966;4,53
47,39820099;4,52
47,39820099;4,52
47,39820099;4,51
47,39820099;4,51
47,39820099;4,51
47,39820099;4,5
47,39820099;4,5
47,39820099;4,49
47,43970108;4,49
47,43970108;4,48
47,43970108;4,48
47,43970108;4,47
47,58119965;4,47
47,58119965;4,47
47,58119965;4,46
47,58119965;4,46
47,58119965;4,45
47,58119965;4,45
47,58119965;4,44
47,58119965;4,44
47,58119965;4,43
47,58119965;4,43
47,58119965;4,42
47,58119965;4,42
47,58119965;4,42
47,72829819;4,41
47,7356987;4,41
47,7356987;4,4
47,7356987;4,4
47,7356987;4,39
47,7356987;4,39
47,7356987;4,38
47,79090118;4,38
47,79090118;4,38
47,79090118;4,37
47,79090118;4,37
47,79090118;4,36
47,91999817;4,36
47,91999817;4,35
47,91999817;4,35
47,91999817;4,34
47,91999817;4,34
47,91999817;4,34
47,91999817;4,33
47,91999817;4,33
47,91999817;4,32
48,06669998;4,32
48,07410049;4,31
48,07410049;4,31
48,07410049;4,3
48,07410049;4,3
48,07410049;4,29
48,07410049;4,29
48,14310074;4,29
48,25970078;4,28
48,25970078;4,28
48,25970078;4,27
48,25970078;4,27
48,25970078;4,26
48,25970078;4,26
48,25970078;4,25
48,40589905;4,25
48,40589905;4,25
48,41339874;4,24
48,41339874;4,24
48,41339874;4,23
48,41339874;4,23
48,41339874;4,22
48,41339874;4,22
48,49610138;4,21
48,60029984;4,21
48,74610138;4,21
48,75360107;4,2
48,75360107;4,2
48,75360107;4,19
48,75360107;4,19
48,75360107;4,18
48,75360107;4,18
48,75360107;4,17
48,75360107;4,17
48,75360107;4,16
48,85010147;4,16
48,85010147;4,16
48,94179916;4,15
48,94179916;4,15
48,94179916;4,14
48,94179916;4,14
48,94179916;4,13
48,94179916;4,13
48,94179916;4,12
48,94179916;4,12
48,94179916;4,12
48,94179916;4,11
49,09469986;4,11
49,09469986;4,1
49,09469986;4,1
49,09469986;4,09
49,09469986;4,09
49,09469986;4,08
49,09469986;4,08
49,09469986;4,07
49,09469986;4,07
49,09469986;4,07
49,09469986;4,06
49,09469986;4,06
49,09469986;4,05
49,145401;4,05
49,20500183;4,04
49,20500183;4,04
49,20500183;4,03
49,20500183;4,03
49,20500183;4,03
49,28419876;4,02
49,28419876;4,02
49,28419876;4,01
49,42900085;4,01
49,43659973;4
49,43659973;4
49,43659973;3,99
49,43659973;3,99
49,43659973;3,99
49,43659973;3,98
49,43659973;3,98
49,56090164;3,97
49,62749863;3,97
49,62749863;3,96
49,62749863;3,96
49,62749863;3,95
49,62749863;3,95
49,77949905;3,94
49,77949905;3,94
49,77949905;3,94
49,77949905;3,93
49,77949905;3,93
49,77949905;3,92
49,77949905;3,92
49,77949905;3,91
49,88169861;3,91
49,97169876;3,9
49,97169876;3,9
49,97169876;3,9
49,97169876;3,89
49,97169876;3,89
49,97169876;3,88
50,04040146;3,88
50,1155014;3,87
50,1155014;3,87
50,1155014;3,86
50,12319946;3,86
50,12319946;3,85
50,12329865;3,85
50,12329865;3,85
50,12329865;3,84
50,12329865;3,84
50,12329865;3,83
50,12329865;3,83
50,25120163;3,82
50,27529907;3,82
50,27529907;3,81
50,31679916;3,81
50,31679916;3,81
50,31679916;3,8
50,31679916;3,8
50,31679916;3,79
50,40930176;3,79
50,46789932;3,78
50,46789932;3,78
50,46789932;3,77
50,46789932;3,77
50,63389969;3,77
50,63389969;3,76
50,63389969;3,76
50,63389969;3,75
50,66270065;3,75
50,66270065;3,74
50,66270065;3,74
50,66270065;3,73
50,66270065;3,73
50,66270065;3,72
50,66270065;3,72
50,66270065;3,72
50,66270065;3,71
50,66270065;3,71
50,66270065;3,7
50,66270065;3,7
50,77920151;3,69
50,80559921;3,69
50,80559921;3,68
50,81340027;3,68
50,81340027;3,68
50,81340027;3,67
50,81340027;3,67
50,81340027;3,66
50,81340027;3,66
51,00960159;3,65
51,00960159;3,65
51,00960159;3,64
51,00960159;3,64
51,00960159;3,64
51,00960159;3,63
51,00960159;3,63
51,15190125;3,62
51,15980148;3,62
51,15980148;3,61
51,15980148;3,61
51,35380173;3,6
51,35380173;3,6
51,3572998;3,59
51,3572998;3,59
51,3572998;3,59
51,3572998;3,58
51,3572998;3,58
51,3572998;3,57
51,3572998;3,57
51,3572998;3,56
51,49909973;3,56
51,50709915;3,55
51,50709915;3,55
51,50709915;3,55
51,50709915;3,54
51,50709915;3,54
51,50709915;3,53
51,50709915;3,53
51,50709915;3,52
51,50709915;3,52
51,70600128;3,51
51,70600128;3,51
51,70600128;3,5
51,70600128;3,5
51,70600128;3,5
51,70600128;3,49
51,71509933;3,49
51,71509933;3,48
51,84730148;3,48
51,8553009;3,47
51,8553009;3,47
51,8553009;3,46
51,8553009;3,46
51,8553009;3,46
51,8553009;3,45
51,8553009;3,45
51,8553009;3,44
51,89459991;3,44
52,05550003;3,43
52,05550003;3,43
52,05550003;3,42
52,05550003;3,42
52,05550003;3,42
52,07730103;3,41
52,07730103;3,41
52,20429993;3,4
52,20429993;3,4
52,20429993;3,39
52,20429993;3,39
52,20429993;3,38
52,20429993;3,38
52,20429993;3,37
52,20429993;3,37
52,20429993;3,37
52,20429993;3,36
52,40589905;3,36
52,40589905;3,35
52,40589905;3,35
52,40589905;3,34
52,40589905;3,34
52,40589905;3,33
52,40589905;3,33
52,40589905;3,33
52,40589905;3,32
52,44049835;3,32
52,44049835;3,31
52,44049835;3,31
52,44049835;3,3
52,64289856;3,3
52,64289856;3,29
52,64289856;3,29
52,75719833;3,28
52,75719833;3,28
52,75719833;3,28
52,75719833;3,27
52,75719833;3,27
52,80450058;3,26
52,80450058;3,26
52,89690018;3,25
52,89690018;3,25
52,89690018;3,24
52,90499878;3,24
52,90499878;3,24
52,90499878;3,23
52,90499878;3,23
52,90499878;3,22
52,90499878;3,22
53,01839828;3,21
53,01839828;3,21
53,10929871;3,2
53,10929871;3,2
53,10929871;3,2
53,10929871;3,19
53,16939926;3,19
53,24850082;3,18
53,25669861;3,18
53,25669861;3,17
53,25669861;3,17
53,25669861;3,16
53,60100174;3,16
53,60100174;3,15
53,60100174;3,15
53,60100174;3,15
53,60929871;3,14
53,60929871;3,14
53,60929871;3,13
53,60929871;3,13
53,60929871;3,12
53,60929871;3,12
53,60929871;3,11
53,60929871;3,11
53,60929871;3,11
53,60929871;3,1
53,77230072;3,1
53,81620026;3,09
53,81620026;3,09
53,81620026;3,08
53,81620026;3,08
53,81620026;3,07
53,81620026;3,07
53,81620026;3,07
53,81620026;3,06
53,81620026;3,06
53,90200043;3,05
53,95429993;3,05
53,96269989;3,04
53,96269989;3,04
53,96269989;3,03
53,96269989;3,03
54,15069962;3,02
54,17100143;3,02
54,17100143;3,02
54,17100143;3,01
54,17100143;3,01
54,17100143;3
54,17100143;3
54,17100143;2,99
54,31700134;2,99
54,31700134;2,98
54,31700134;2,98
54,31700134;2,98
54,31700134;2,97
54,52669907;2,97
54,52669907;2,96
54,52669907;2,96
54,52999878;2,95
54,52999878;2,95
54,52999878;2,94
54,67210007;2,94
54,67210007;2,93
54,8832016;2,93
54,8832016;2,93
54,8832016;2,92
55,01959991;2,92
55,02809906;2,91
55,02809906;2,91
55,02809906;2,9
55,02809906;2,9
55,02809906;2,89
55,02809906;2,89
55,02809906;2,89
55,02809906;2,88
55,02809906;2,88
55,02809906;2,87
55,24060059;2,87
55,24060059;2,86
55,37649918;2,86
55,37649918;2,85
55,37799835;2,85
55,37799835;2,85
55,38499832;2,84
55,38499832;2,84
55,38499832;2,83
